seqid,x,y,z
GBHS39708-19,-1.399821,-2.7429395,-5.4219713
GBHS30487-19,-1.3187628,-2.5606194,-5.335143
GBHS37200-19,-1.3187628,-2.5606194,-5.335143
GBHS36249-19,-1.3187628,-2.5606194,-5.335143
GBHS26771-19,-1.4831,-2.635504,-5.497456
GBMA12858-15,-1.4385674,-2.5203297,-5.259944
GBHS39048-19,-1.3187628,-2.5606194,-5.335143
GBHS26813-19,-1.3558595,-2.5760725,-5.3433914
GBHS19620-19,-1.3558595,-2.5760725,-5.3433914
GBHS19285-19,-1.2238992,-2.550504,-5.3267446
GBMA13044-15,-1.3187628,-2.5606194,-5.335143
GBHS22252-19,-1.3187628,-2.5606194,-5.335143
GBHS24923-19,-1.3187628,-2.5606194,-5.335143
GBHS18413-19,-1.3187628,-2.5606194,-5.335143
GBHS19467-19,-1.3187628,-2.5606194,-5.335143
GBHS36709-19,-1.3187628,-2.5606194,-5.335143
GBHS35779-19,-1.3187628,-2.5606194,-5.335143
GBHS26756-19,-1.3187628,-2.5606194,-5.335143
GBHS21551-19,-1.3187628,-2.5606194,-5.335143
GBHS34348-19,-1.3187628,-2.5606194,-5.335143
GBHS26332-19,-1.3187628,-2.5606194,-5.335143
GBHS22133-19,-1.3187628,-2.5606194,-5.335143
GBHS22263-19,-1.3187628,-2.5606194,-5.335143
GBHS17823-19,-1.3187628,-2.5606194,-5.335143
GBHS28556-19,-1.3187628,-2.5606194,-5.335143
GBHS24007-19,-1.3187628,-2.5606194,-5.335143
GBMA12596-15,-1.3055488,-2.543746,-5.4267273
GBMA12468-15,-1.3373133,-2.5729418,-5.358925
GBHS35307-19,-1.3373133,-2.5729418,-5.358925
GBMA11190-15,-1.1592575,-2.4336693,-5.160843
GBHS3974-08,-1.5271369,-2.6896505,-5.4404297
GBHS40872-19,-1.3495059,-2.5841906,-5.381871
GBHS30876-19,-1.3187628,-2.5606194,-5.335143
GBHS34549-19,-1.3187628,-2.5606194,-5.335143
GBHS34349-19,-1.3187628,-2.5606194,-5.335143
GBHS28394-19,-1.3211017,-2.5973828,-5.354967
GBHS29109-19,-1.3187628,-2.5606194,-5.335143
GBMA13388-15,-1.3187628,-2.5606194,-5.335143
GBHS23692-19,-1.3187628,-2.5606194,-5.335143
GBHS30873-19,-1.3187628,-2.5606194,-5.335143
GBHS28312-19,-1.3187628,-2.5606194,-5.335143
GBHS29163-19,-1.3187628,-2.5606194,-5.335143
GBHS34769-19,-1.3187628,-2.5606194,-5.335143
GBHS30169-19,-1.3187628,-2.5606194,-5.335143
GBHS34879-19,-1.3187628,-2.5606194,-5.335143
GBHS20746-19,-1.3187628,-2.5606194,-5.335143
GBHS26004-19,-1.3187628,-2.5606194,-5.335143
GBHS18438-19,-1.3187628,-2.5606194,-5.335143
GBHS36219-19,-1.3187628,-2.5606194,-5.335143
GBMNA18147-19,-1.3187628,-2.5606194,-5.335143
GBHS23441-19,-1.3187628,-2.5606194,-5.335143
GBMA10261-15,-1.3187628,-2.5606194,-5.335143
GBHS39219-19,-1.3187628,-2.5606194,-5.335143
GBHS29918-19,-1.2876724,-2.536475,-5.2782574
GBHS26356-19,-1.4093367,-2.5659902,-5.373456
GBHS30378-19,-1.3187628,-2.5606194,-5.335143
GBHS29626-19,-1.3187628,-2.5606194,-5.335143
GBHS32882-19,-1.3187628,-2.5606194,-5.335143
GBHS21463-19,-1.3187628,-2.5606194,-5.335143
GBHS25328-19,-1.3187628,-2.5606194,-5.335143
GBHS34752-19,-1.3373133,-2.5729418,-5.358925
GBHS6240-10,-1.3558595,-2.5760725,-5.3433914
GBHS19290-19,-1.3558595,-2.5760725,-5.3433914
GBHS34894-19,-1.2532493,-2.488249,-5.332822
GBHS36107-19,-1.3187628,-2.5606194,-5.335143
GBMA12728-15,-1.3187628,-2.5606194,-5.335143
GBHS21349-19,-1.3187628,-2.5606194,-5.335143
GBMA13042-15,-1.3187628,-2.5606194,-5.335143
GBHS38799-19,-1.3187628,-2.5606194,-5.335143
GBMA12925-15,-1.3187628,-2.5606194,-5.335143
GBHS16562-19,-1.3187628,-2.5606194,-5.335143
GBHS25923-19,-1.3187628,-2.5606194,-5.335143
GBHS19103-19,-1.3187628,-2.5606194,-5.335143
GBHS5061-09,-1.3187628,-2.5606194,-5.335143
GBMA11029-15,-1.3187628,-2.5606194,-5.335143
GBMTG1681-16,-1.3864968,-2.5595105,-5.053981
GBHS36790-19,-1.2075664,-2.515532,-5.3785725
GBMA14088-15,-1.5324194,-2.4356601,-5.278532
GBHS35728-19,-1.280689,-2.509061,-5.2896867
GBHS35698-19,-1.2539977,-2.5063818,-5.30116
GBHS31165-19,-1.3187628,-2.5606194,-5.335143
GBHS40852-19,-1.5374738,-2.636948,-5.3734665
GBHS27465-19,-1.3187628,-2.5606194,-5.335143
GBHS32156-19,-1.3187628,-2.5606194,-5.335143
GBMA11818-15,-1.3187628,-2.5606194,-5.335143
GBHS35944-19,-1.3187628,-2.5606194,-5.335143
GBHS29914-19,-1.3312259,-2.5739377,-5.355813
GBHS24882-19,-1.262229,-2.5119588,-5.3418727
GBMA13257-15,-1.2292243,-2.5543277,-5.365898
GBHS26397-19,-1.3466679,-2.648181,-5.416843
GBHS18635-19,-1.3187628,-2.5606194,-5.335143
GBHS22079-19,-1.3187628,-2.5606194,-5.335143
GBHS24162-19,-1.3187628,-2.5606194,-5.335143
GBHS26876-19,-1.3187628,-2.5606194,-5.335143
GBHS19596-19,-1.3187628,-2.5606194,-5.335143
GBHS17354-19,-1.3187628,-2.5606194,-5.335143
GBHS16610-19,-1.3187628,-2.5606194,-5.335143
GBHS21895-19,-1.3187628,-2.5606194,-5.335143
GBHS26931-19,-1.3187628,-2.5606194,-5.335143
GBMA11363-15,-1.2244185,-2.5629232,-5.4245634
GBMA12476-15,-1.1562954,-2.3147366,-5.239044
GBHS18525-19,-1.1319295,-2.4614131,-5.366432
GBHS23901-19,-1.3187628,-2.5606194,-5.335143
GBHS36449-19,-1.4430467,-2.539653,-5.2637835
GBMA12535-15,-1.3055488,-2.543746,-5.4267273
GBHS33997-19,-1.2568301,-2.6112072,-5.312126
GBHS34314-19,-1.2539977,-2.5063818,-5.30116
GBHS40348-19,-1.262229,-2.5119588,-5.3418727
GBHS23628-19,-1.262229,-2.5119588,-5.3418727
GBHS19601-19,-1.4557407,-2.5492666,-5.417448
GBHS22700-19,-1.3187628,-2.5606194,-5.335143
GBHS22587-19,-1.3187628,-2.5606194,-5.335143
GBHS18033-19,-1.3187628,-2.5606194,-5.335143
GBHS23122-19,-1.3187628,-2.5606194,-5.335143
GBHS30517-19,-1.3187628,-2.5606194,-5.335143
GBHS29208-19,-1.3187628,-2.5606194,-5.335143
GBHS28973-19,-1.3187628,-2.5606194,-5.335143
GBHS36492-19,-1.3187628,-2.5606194,-5.335143
GBHS17712-19,-1.3187628,-2.5606194,-5.335143
GBHS38973-19,-1.3187628,-2.5606194,-5.335143
GBHS23832-19,-1.3187628,-2.5606194,-5.335143
GBHS27362-19,-1.3187628,-2.5606194,-5.335143
GBHS20915-19,-1.3187628,-2.5606194,-5.335143
GBMA11662-15,-1.3187628,-2.5606194,-5.335143
GBHS22958-19,-1.3187628,-2.5606194,-5.335143
GBHS39234-19,-1.3187628,-2.5606194,-5.335143
GBHS38138-19,-1.3211017,-2.5973828,-5.354967
GBHS38391-19,-1.3211017,-2.5973828,-5.354967
GBHS20669-19,-1.5374738,-2.636948,-5.3734665
GBHS37481-19,-1.3495059,-2.5841906,-5.381871
GBHS34779-19,-1.280689,-2.509061,-5.2896867
GBHS35833-19,-1.3340479,-2.5795596,-5.3502283
GBHS35117-19,-1.2311434,-2.496026,-5.2332954
GBHS27183-19,-1.2532493,-2.488249,-5.332822
GBHS25488-19,-1.2532493,-2.488249,-5.332822
GBHS21990-19,-1.2532493,-2.488249,-5.332822
GBHS6300-10,-1.3558595,-2.5760725,-5.3433914
GBHS39792-19,-1.3558595,-2.5760725,-5.3433914
GBHS37778-19,-1.3466679,-2.648181,-5.416843
GBMA10618-15,-1.3648883,-2.5200715,-5.3657894
GBHS22565-19,-1.3187628,-2.5606194,-5.335143
GBHS25347-19,-1.3187628,-2.5606194,-5.335143
GBHS19986-19,-1.3187628,-2.5606194,-5.335143
GBHS40323-19,-1.3187628,-2.5606194,-5.335143
GBHS37282-19,-1.3187628,-2.5606194,-5.335143
GBHS24461-19,-1.3187628,-2.5606194,-5.335143
GBHS25327-19,-1.3187628,-2.5606194,-5.335143
GBHS39124-19,-1.3187628,-2.5606194,-5.335143
GBHS24259-19,-1.3187628,-2.5606194,-5.335143
GBHS17207-19,-1.3187628,-2.5606194,-5.335143
GBHS25421-19,-1.3187628,-2.5606194,-5.335143
GBHS28579-19,-1.3187628,-2.5606194,-5.335143
GBHS40726-19,-1.3373133,-2.5729418,-5.358925
GBMNA18069-19,-1.3055488,-2.543746,-5.4267273
GBMTG1314-16,-1.5324194,-2.4356601,-5.278532
GBHS15851-19,-1.5324194,-2.4356601,-5.278532
GBHS17684-19,-1.3495059,-2.5841906,-5.381871
GBHS27024-19,-1.3385001,-2.578884,-5.183375
GBHS35980-19,-1.2311434,-2.496026,-5.2332954
GBHS23153-19,-1.2292243,-2.5543277,-5.365898
GBHS23246-19,-1.3187628,-2.5606194,-5.335143
GBHS19583-19,-1.3558595,-2.5760725,-5.3433914
GBHS25163-19,-1.3558595,-2.5760725,-5.3433914
GBMA12360-15,-1.3187628,-2.5606194,-5.335143
GBHS38296-19,-1.3187628,-2.5606194,-5.335143
GBHS35913-19,-1.3187628,-2.5606194,-5.335143
GBMA13484-15,-1.3187628,-2.5606194,-5.335143
GBHS23699-19,-1.3187628,-2.5606194,-5.335143
GBHS26802-19,-1.3342468,-2.5717688,-5.442786
GBHS19943-19,-1.2637622,-2.4867208,-5.218979
GBHS40774-19,-1.3187628,-2.5606194,-5.335143
GBHS19037-19,-1.3187628,-2.5606194,-5.335143
GBHS26156-19,-1.3187628,-2.5606194,-5.335143
GBHS32985-19,-1.3187628,-2.5606194,-5.335143
GBHS26429-19,-1.3187628,-2.5606194,-5.335143
GBHS31711-19,-1.3187628,-2.5606194,-5.335143
GBHS28764-19,-1.3187628,-2.5606194,-5.335143
GBHS15857-19,-1.4971852,-2.4032881,-5.1889296
GBHS31121-19,-1.3466679,-2.648181,-5.416843
GBHS35025-19,-1.4093367,-2.5659902,-5.373456
GBHS32529-19,-1.3495059,-2.5841906,-5.381871
GBHS38266-19,-1.262229,-2.5119588,-5.3418727
GBHS34815-19,-1.3119084,-2.5759423,-5.334353
GBHS40511-19,-1.3187628,-2.5606194,-5.335143
GBMA14041-15,-1.3187628,-2.5606194,-5.335143
GBMA13419-15,-1.399821,-2.7429395,-5.4219713
GBHS17997-19,-1.2960069,-2.4231226,-5.240821
GBHS35148-19,-1.2532493,-2.488249,-5.332822
GBHS23197-19,-1.2463672,-2.6221972,-5.3583956
GBMA13916-15,-1.2637622,-2.4867208,-5.218979
GBHS36927-19,-1.3187628,-2.5606194,-5.335143
GBHS37850-19,-1.3187628,-2.5606194,-5.335143
GBHS29347-19,-1.3187628,-2.5606194,-5.335143
GBHS19731-19,-1.3187628,-2.5606194,-5.335143
GBHS40212-19,-1.3187628,-2.5606194,-5.335143
GBHS29838-19,-1.3187628,-2.5606194,-5.335143
GBHS23006-19,-1.3187628,-2.5606194,-5.335143
GBHS20637-19,-1.3187628,-2.5606194,-5.335143
GBMNA18048-19,-1.3055488,-2.543746,-5.4267273
GBHS40072-19,-1.3187628,-2.5606194,-5.335143
GBMA12745-15,-1.3187628,-2.5606194,-5.335143
GBHS6570-10,-1.3187628,-2.5606194,-5.335143
GBMA13877-15,-1.2292243,-2.5543277,-5.365898
GBHS38380-19,-1.262229,-2.5119588,-5.3418727
GBHS29117-19,-1.262229,-2.5119588,-5.3418727
GBMA11207-15,-1.2568301,-2.6112072,-5.312126
GBMA13538-15,-1.2539977,-2.5063818,-5.30116
GBHS34460-19,-1.2539977,-2.5063818,-5.30116
GBHS25022-19,-1.2539977,-2.5063818,-5.30116
GBHS20053-19,-1.2876724,-2.536475,-5.2782574
GBHS31402-19,-1.335021,-2.424356,-5.1480656
GBHS31190-19,-1.1944538,-2.417414,-5.2083664
GBHS25614-19,-1.0734743,-2.4658782,-5.4087663
GBMA11225-15,-1.3187628,-2.5606194,-5.335143
GBHS25937-19,-1.3187628,-2.5606194,-5.335143
GBHS19754-19,-1.3187628,-2.5606194,-5.335143
GBHS30617-19,-1.3187628,-2.5606194,-5.335143
GBHS32307-19,-1.3187628,-2.5606194,-5.335143
GBHS32098-19,-1.3187628,-2.5606194,-5.335143
GBHS40803-19,-1.3187628,-2.5606194,-5.335143
GBHS21299-19,-1.3187628,-2.5606194,-5.335143
GBHS36544-19,-1.3187628,-2.5606194,-5.335143
GBMA11639-15,-1.3187628,-2.5606194,-5.335143
GBHS31776-19,-1.3187628,-2.5606194,-5.335143
GBHS26997-19,-1.3187628,-2.5606194,-5.335143
GBHS32358-19,-1.3187628,-2.5606194,-5.335143
GBHS32039-19,-1.3187628,-2.5606194,-5.335143
GBHS34361-19,-1.3736513,-2.5254664,-5.357274
GBHS39556-19,-1.3187628,-2.5606194,-5.335143
GBHS26571-19,-1.3187628,-2.5606194,-5.335143
GBHS19033-19,-1.3187628,-2.5606194,-5.335143
GBHS28103-19,-1.3187628,-2.5606194,-5.335143
GBHS3964-08,-1.3187628,-2.5606194,-5.335143
GBHS30841-19,-1.3187628,-2.5606194,-5.335143
GBHS34217-19,-1.3187628,-2.5606194,-5.335143
GBHS16812-19,-1.3187628,-2.5606194,-5.335143
GBHS38946-19,-1.3187628,-2.5606194,-5.335143
GBHS39047-19,-1.3187628,-2.5606194,-5.335143
GBHS30261-19,-1.3437842,-2.6052158,-5.284923
GBHS40680-19,-1.3187628,-2.5606194,-5.335143
GBHS31273-19,-1.3187628,-2.5606194,-5.335143
GBHS20287-19,-1.3187628,-2.5606194,-5.335143
GBHS39431-19,-1.3187628,-2.5606194,-5.335143
GBHS32379-19,-1.3187628,-2.5606194,-5.335143
GBHS33692-19,-1.4093367,-2.5659902,-5.373456
GBHS34954-19,-1.2532493,-2.488249,-5.332822
GBHS6373-10,-1.2910517,-2.5217907,-5.3093905
GBHS6399-10,-1.3558595,-2.5760725,-5.3433914
GBHS34123-19,-1.2539977,-2.5063818,-5.30116
GBHS33458-19,-1.280689,-2.509061,-5.2896867
GBHS18345-19,-1.3495059,-2.5841906,-5.381871
GBMNA13232-19,-1.5324194,-2.4356601,-5.278532
GBHS31132-19,-1.3055488,-2.543746,-5.4267273
GBHS38400-19,-1.2532493,-2.488249,-5.332822
GBHS35736-19,-1.3860387,-2.774977,-5.2818556
GBHS35745-19,-1.2532493,-2.488249,-5.332822
GBHS24076-19,-1.2539977,-2.5063818,-5.30116
GBHS23158-19,-1.2463672,-2.6221972,-5.3583956
GBHS26741-19,-1.4301959,-2.6092637,-5.443614
GBHS26011-19,-1.2637622,-2.4867208,-5.218979
GBHS36671-19,-1.3187628,-2.5606194,-5.335143
GBHS30373-19,-1.3187628,-2.5606194,-5.335143
GBHS37475-19,-1.3187628,-2.5606194,-5.335143
GBHS25939-19,-1.3187628,-2.5606194,-5.335143
GBHS5100-09,-1.3187628,-2.5606194,-5.335143
GBHS23644-19,-1.3187628,-2.5606194,-5.335143
GBHS30772-19,-1.3187628,-2.5606194,-5.335143
GBMA10767-15,-1.3187628,-2.5606194,-5.335143
GBHS31325-19,-1.3187628,-2.5606194,-5.335143
GBHS21184-19,-1.3187628,-2.5606194,-5.335143
GBHS32682-19,-1.3187628,-2.5606194,-5.335143
GBHS17431-19,-1.3187628,-2.5606194,-5.335143
GBHS16941-19,-1.3187628,-2.5606194,-5.335143
GBHS34419-19,-1.3187628,-2.5606194,-5.335143
GBHS33366-19,-1.3187628,-2.5606194,-5.335143
GBHS22489-19,-1.3187628,-2.5606194,-5.335143
GBHS34476-19,-1.3187628,-2.5606194,-5.335143
GBHS36100-19,-1.3187628,-2.5606194,-5.335143
GBHS29698-19,-1.3187628,-2.5606194,-5.335143
GBHS16939-19,-1.1319295,-2.4614131,-5.366432
GBHS34819-19,-1.4093367,-2.5659902,-5.373456
GBHS18190-19,-1.3373133,-2.5729418,-5.358925
GBHS39125-19,-1.3466679,-2.648181,-5.416843
GBHS35744-19,-1.2532493,-2.488249,-5.332822
GBHS37911-19,-1.2532493,-2.488249,-5.332822
GBHS17744-19,-1.3495059,-2.5841906,-5.381871
GBHS32523-19,-1.3495059,-2.5841906,-5.381871
GBHS24788-19,-1.3187628,-2.5606194,-5.335143
GBHS29760-19,-1.3187628,-2.5606194,-5.335143
GBHS20309-19,-1.3187628,-2.5606194,-5.335143
GBHS40960-19,-1.2876724,-2.536475,-5.2782574
GBHS35391-19,-1.3187628,-2.5606194,-5.335143
GBMA11688-15,-1.2238992,-2.550504,-5.3267446
GBMA12857-15,-1.4385674,-2.5203297,-5.259944
GBHS25741-19,-1.3187628,-2.5606194,-5.335143
GBHS25362-19,-1.3187628,-2.5606194,-5.335143
GBHS24103-19,-1.3187628,-2.5606194,-5.335143
GBMA10525-15,-1.3187628,-2.5606194,-5.335143
GBHS25507-19,-1.3187628,-2.5606194,-5.335143
GBMA11062-15,-1.3187628,-2.5606194,-5.335143
GBHS25941-19,-1.3187628,-2.5606194,-5.335143
GBMA11287-15,-1.3187628,-2.5606194,-5.335143
GBMA11650-15,-1.3187628,-2.5606194,-5.335143
GBHS31576-19,-1.3187628,-2.5606194,-5.335143
GBHS40344-19,-1.3187628,-2.5606194,-5.335143
GBHS29190-19,-1.3187628,-2.5606194,-5.335143
GBHS37056-19,-1.3187628,-2.5606194,-5.335143
GBHS37114-19,-1.3187628,-2.5606194,-5.335143
GBHS6400-10,-1.3187628,-2.5606194,-5.335143
GBHS31895-19,-1.3187628,-2.5606194,-5.335143
GBHS36208-19,-1.3557738,-2.5072417,-5.314149
GBHS26357-19,-1.4093367,-2.5659902,-5.373456
GBHS16549-19,-1.2532493,-2.488249,-5.332822
GBHS24748-19,-1.4261669,-2.617162,-5.7105827
GBHS25486-19,-1.4141918,-2.625564,-5.296029
GBHS25702-19,-1.3385001,-2.578884,-5.183375
GBHS22712-19,-1.3187628,-2.5606194,-5.335143
GBHS22677-19,-1.3187628,-2.5606194,-5.335143
GBHS34368-19,-1.3187628,-2.5606194,-5.335143
GBMA13778-15,-1.2292243,-2.5543277,-5.365898
GBMA10976-15,-1.3617746,-2.5843403,-5.3922606
GBHS17478-19,-1.3719225,-2.6308315,-5.3954334
GBHS39127-19,-1.3383797,-2.6154706,-5.3671484
GBHS30813-19,-1.3187628,-2.5606194,-5.335143
GBHS20455-19,-1.3187628,-2.5606194,-5.335143
GBHS28286-19,-1.3187628,-2.5606194,-5.335143
GBHS22321-19,-1.3187628,-2.5606194,-5.335143
GBHS18796-19,-1.3187628,-2.5606194,-5.335143
GBHS18049-19,-1.3187628,-2.5606194,-5.335143
GBHS28626-19,-1.3187628,-2.5606194,-5.335143
GBHS17564-19,-1.3187628,-2.5606194,-5.335143
GBHS6371-10,-1.3558595,-2.5760725,-5.3433914
GBHS26913-19,-1.3187628,-2.5606194,-5.335143
GBHS35019-19,-1.3187628,-2.5606194,-5.335143
GBHS39975-19,-1.3187628,-2.5606194,-5.335143
GBHS34487-19,-1.3187628,-2.5606194,-5.335143
GBHS26328-19,-1.3187628,-2.5606194,-5.335143
GBHS21089-19,-1.3187628,-2.5606194,-5.335143
GBHS30013-19,-1.3187628,-2.5606194,-5.335143
GBHS27066-19,-1.3187628,-2.5606194,-5.335143
GBMA11243-15,-1.3187628,-2.5606194,-5.335143
GBHS39481-19,-1.3187628,-2.5606194,-5.335143
GBHS37190-19,-1.3187628,-2.5606194,-5.335143
GBHS38793-19,-1.3495059,-2.5841906,-5.381871
GBHS36744-19,-1.3187628,-2.5606194,-5.335143
GBHS26229-19,-1.2532493,-2.488249,-5.332822
GBHS36742-19,-1.2085103,-2.4858181,-5.3129244
GBHS40615-19,-1.3558595,-2.5760725,-5.3433914
GBHS28195-19,-1.3211017,-2.5973828,-5.354967
GBHS40788-19,-1.3495059,-2.5841906,-5.381871
GBHS32478-19,-1.3495059,-2.5841906,-5.381871
GBHS38731-19,-1.3495059,-2.5841906,-5.381871
GBHS31182-19,-1.3465369,-2.6021993,-5.372574
GBHS30944-19,-1.3187628,-2.5606194,-5.335143
GBHS39513-19,-1.3466724,-2.5696895,-5.380675
GBMA13160-15,-1.280689,-2.509061,-5.2896867
GBHS28516-19,-1.1944538,-2.417414,-5.2083664
GBHS26408-19,-1.3187628,-2.5606194,-5.335143
GBMA10911-15,-1.3187628,-2.5606194,-5.335143
GBMA10743-15,-1.3187628,-2.5606194,-5.335143
GBHS32684-19,-1.3187628,-2.5606194,-5.335143
GBHS19826-19,-1.3187628,-2.5606194,-5.335143
GBHS25865-19,-1.3187628,-2.5606194,-5.335143
GBHS36542-19,-1.3187628,-2.5606194,-5.335143
GBHS36077-19,-1.3187628,-2.5606194,-5.335143
GBHS36769-19,-1.2075664,-2.515532,-5.3785725
GBMA13189-15,-1.328048,-2.565415,-5.306432
GBHS30368-19,-1.3187628,-2.5606194,-5.335143
GBHS20658-19,-1.3187628,-2.5606194,-5.335143
GBHS39070-19,-1.3187628,-2.5606194,-5.335143
GBMA12349-15,-1.3736513,-2.5254664,-5.357274
GBHS24934-19,-1.3187628,-2.5606194,-5.335143
GBHS34220-19,-1.3187628,-2.5606194,-5.335143
GBHS30637-19,-1.3187628,-2.5606194,-5.335143
GBHS40371-19,-1.4093367,-2.5659902,-5.373456
GBHS36049-19,-1.280689,-2.509061,-5.2896867
GBHS35624-19,-1.3340479,-2.5795596,-5.3502283
GBHS33076-19,-1.2215935,-2.498094,-5.1649475
GBHS34247-19,-1.2532493,-2.488249,-5.332822
GBHS17836-19,-1.3095479,-2.5298524,-5.277518
GBHS29876-19,-1.4063374,-2.5680711,-5.4279747
GBHS28096-19,-1.262229,-2.5119588,-5.3418727
GBHS23554-19,-1.3187628,-2.5606194,-5.335143
GBMA10695-15,-1.3187628,-2.5606194,-5.335143
GBHS24140-19,-1.3187628,-2.5606194,-5.335143
GBHS30287-19,-1.3187628,-2.5606194,-5.335143
GBHS39294-19,-1.3187628,-2.5606194,-5.335143
GBHS27442-19,-1.3187628,-2.5606194,-5.335143
GBHS32604-19,-1.3187628,-2.5606194,-5.335143
GBHS22125-19,-1.3187628,-2.5606194,-5.335143
GBHS17755-19,-1.3187628,-2.5606194,-5.335143
GBHS27703-19,-1.3187628,-2.5606194,-5.335143
GBHS32083-19,-1.3187628,-2.5606194,-5.335143
GBHS27244-19,-1.3187628,-2.5606194,-5.335143
GBMA13347-15,-1.3187628,-2.5606194,-5.335143
GBHS30922-19,-1.3187628,-2.5606194,-5.335143
GBHS15859-19,-1.207769,-2.3865857,-4.9668007
GBHS15846-19,-1.5324194,-2.4356601,-5.278532
GBHS34353-19,-1.4093367,-2.5659902,-5.373456
GBHS21787-19,-1.262229,-2.5119588,-5.3418727
GBHS40655-19,-1.262229,-2.5119588,-5.3418727
GBHS26550-19,-1.1319295,-2.4614131,-5.366432
GBMA12352-15,-1.1895026,-2.3070138,-5.219096
GBHS30333-19,-1.3312259,-2.5739377,-5.355813
GBHS30339-19,-1.3187628,-2.5606194,-5.335143
GBHS32749-19,-1.3187628,-2.5606194,-5.335143
GBMA13941-15,-1.3187628,-2.5606194,-5.335143
GBHS31343-19,-1.3187628,-2.5606194,-5.335143
GBHS27079-19,-1.3187628,-2.5606194,-5.335143
GBHS38524-19,-1.3187628,-2.5606194,-5.335143
GBHS20933-19,-1.3187628,-2.5606194,-5.335143
GBHS22856-19,-1.3187628,-2.5606194,-5.335143
GBHS19250-19,-1.3558595,-2.5760725,-5.3433914
GBMA12861-15,-1.3187628,-2.5606194,-5.335143
GBHS23372-19,-1.3383797,-2.6154706,-5.3671484
GBMNA18100-19,-1.3187628,-2.5606194,-5.335143
GBHS31103-19,-1.3187628,-2.5606194,-5.335143
GBHS23768-19,-1.3187628,-2.5606194,-5.335143
GBHS23542-19,-1.3187628,-2.5606194,-5.335143
GBMA10710-15,-1.3187628,-2.5606194,-5.335143
GBMA11043-15,-1.3187628,-2.5606194,-5.335143
GBHS26628-19,-1.3187628,-2.5606194,-5.335143
GBHS31117-19,-1.3187628,-2.5606194,-5.335143
GBHS28777-19,-1.3187628,-2.5606194,-5.335143
GBMA12677-15,-1.1319295,-2.4614131,-5.366432
GBHS22175-19,-1.3158251,-2.582516,-5.402192
GBHS25626-19,-1.3187628,-2.5606194,-5.335143
GBHS29892-19,-1.3187628,-2.5606194,-5.335143
GBHS25268-19,-1.3187628,-2.5606194,-5.335143
GBHS37977-19,-1.3187628,-2.5606194,-5.335143
GBHS27710-19,-1.3187628,-2.5606194,-5.335143
GBHS23744-19,-1.3187628,-2.5606194,-5.335143
GBMA11116-15,-1.3187628,-2.5606194,-5.335143
GBHS16947-19,-1.3187628,-2.5606194,-5.335143
GBHS37704-19,-1.3187628,-2.5606194,-5.335143
GBHS39328-19,-1.3187628,-2.5606194,-5.335143
GBHS24325-19,-1.3187628,-2.5606194,-5.335143
GBHS6320-10,-1.3187628,-2.5606194,-5.335143
GBHS36349-19,-1.3187628,-2.5606194,-5.335143
GBHS39189-19,-1.3187628,-2.5606194,-5.335143
GBHS25638-19,-1.3649423,-2.5369914,-5.441583
GBHS34014-19,-1.3373133,-2.5729418,-5.358925
GBHS31262-19,-1.3466679,-2.648181,-5.416843
GBHS20181-19,-1.0734743,-2.4658782,-5.4087663
GBHS39067-19,-1.2876724,-2.536475,-5.2782574
GBHS30330-19,-1.3719225,-2.6308315,-5.3954334
GBHS20405-19,-1.3385001,-2.578884,-5.183375
GBHS31229-19,-1.3187628,-2.5606194,-5.335143
GBHS29706-19,-1.3187628,-2.5606194,-5.335143
GBMA12947-15,-1.3187628,-2.5606194,-5.335143
GBHS32264-19,-1.3187628,-2.5606194,-5.335143
GBHS27670-19,-1.3187628,-2.5606194,-5.335143
GBHS24768-19,-1.23449,-2.4833786,-5.349386
GBHS24966-19,-1.262229,-2.5119588,-5.3418727
GBHS40005-19,-1.262229,-2.5119588,-5.3418727
GBHS40121-19,-1.262229,-2.5119588,-5.3418727
GBHS26193-19,-1.2532493,-2.488249,-5.332822
GBHS31808-19,-1.3651251,-2.5253441,-5.369914
GBHS21988-19,-1.3466679,-2.648181,-5.416843
GBHS16762-19,-1.3187628,-2.5606194,-5.335143
GBHS36583-19,-1.3187628,-2.5606194,-5.335143
GBHS24204-19,-1.3187628,-2.5606194,-5.335143
GBHS19636-19,-1.3187628,-2.5606194,-5.335143
GBHS18631-19,-1.3187628,-2.5606194,-5.335143
GBHS24102-19,-1.3187628,-2.5606194,-5.335143
GBHS37116-19,-1.3187628,-2.5606194,-5.335143
GBHS26514-19,-1.3187628,-2.5606194,-5.335143
GBHS16581-19,-1.3187628,-2.5606194,-5.335143
GBHS19765-19,-1.3187628,-2.5606194,-5.335143
GBMA11431-15,-1.3187628,-2.5606194,-5.335143
GBHS39472-19,-1.3187628,-2.5606194,-5.335143
GBHS25587-19,-1.3187628,-2.5606194,-5.335143
GBHS18277-19,-1.3187628,-2.5606194,-5.335143
GBHS15853-19,-1.511203,-2.4088666,-5.2772474
GBHS31403-19,-1.2637622,-2.4867208,-5.218979
GBHS35135-19,-1.3187628,-2.5606194,-5.335143
GBHS30390-19,-1.3187628,-2.5606194,-5.335143
GBHS32194-19,-1.2927486,-2.4949017,-5.360689
GBHS40391-19,-1.262229,-2.5119588,-5.3418727
GBHS34325-19,-1.2532493,-2.488249,-5.332822
GBMNA18117-19,-1.4746404,-2.7373393,-5.436883
GBHS27184-19,-1.3187628,-2.5606194,-5.335143
